event_key,legacy_event_id,year,event_name,event_slug,start_date,end_date,city,region,country,host_club,event_type,status,notes,source
2022_basque_bilbao,1645621833,2022,IV.Basque Tournament of Footbag Net (Individual),iv_basque_tournament_of_footbag_net_individual,2022-02-24,2022-02-24,Bilbao,Bizkaia,Spain,Bilbao Footbag Club,net,completed,,mirror
2022_de_france_de,1647508742,2022,Open de France de Footbag 2022,open_de_france_de_footbag_2022,2022-09-24,2022-09-25,Nantes,Pays de la Loire,France,Carnabal Footbag,net,completed,,mirror
2022_refaski,1667566506,2022,Refaski Cup 2022,refaski_cup_2022,2022-11-26,2022-11-26,Tábor,South Bohemian,Czech Republic,SK FOOTBAG TÁBOR,net,completed,,mirror
2022_footbagjam,1565425638,2022,Swiss Footbag Open 2022,swiss_footbag_open_2022,2022-10-29,2022-10-30,Lausanne,Vaud,Switzerland,Les Pieds à Gilles,mixed,completed,,mirror
2022_xxii_polish_warsaw,1668541701,2022,XXII Polish Footbag Championships - Warsaw 2022,xxii_polish_footbag_championships_warsaw_2022,2022-12-10,2022-12-11,Warsaw,Masovian,Poland,WSF Warsaw Footbag Association,mixed,completed,,mirror
2023_bembel,1677937557,2023,13th Bembel Cup 2023,13th_bembel_cup_2023,2023-05-27,2023-05-28,Frankfurt,Hesse,Germany,SG Frankfurt Footbag e.V.,net,completed,,mirror
2023_usopen_erie,1664206719,2023,2023 US Open,2023_us_open,2023-06-09,2023-06-11,Erie,Pennsylvania,United States,FOOTBAG ERIE,mixed,completed,,mirror
2023_eurochamp_krakow,1697391704,2023,23rd IFPA European Footbag Championships 2023,23rd_ifpa_european_footbag_championships_2023,2023-12-15,2023-12-17,Kraków,Lesser Poland,Poland,Maniac Footbag Team,freestyle,completed,,mirror
2023_eastregion,1688144863,2023,41st Annual East Coast Footbag Championships,41st_annual_east_coast_footbag_championships,2023-08-26,2023-08-27,Brooklyn,New York,United States,New York Footbag Association,mixed,completed,,mirror
2023_worlds_medellin,1678957450,2023,42nd Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS 2023,42nd_annual_ifpa_world_footbag_championships_2023,2023-07-26,2023-07-30,Medellín,Antioquia,Colombia,Footbag Medellin,worlds,completed,,mirror
2023_suramericano,1699593640,2023,8vo Suramericano Footbag Net 2023,8vo_suramericano_footbag_net_2023,2023-12-08,2023-12-10,Caracas,Miranda,Venezuela,sole push,net,completed,,mirror
2023_akisphere,1686926080,2023,Akisphere,akisphere,2023-07-07,2023-07-09,Montreal,Quebec,Canada,Aki Québec,net,completed,,mirror
2023_bulgarian,1692508794,2023,Bulgarian Footbag Championships,bulgarian_footbag_championships,2023-09-22,2023-09-24,Stara Zagora,,Bulgaria,Urban Komba,net,completed,,mirror
2023_footbagjam_stara_zagora,1673723574,2023,Bulgarian Footbag Open 2023,bulgarian_footbag_open_2023,2023-04-29,2023-04-30,Stara Zagora,,Bulgaria,Urban Komba,net,completed,,mirror
2023_czech,1695501837,2023,Czech Footbag Championships 2023,czech_footbag_championships_2023,2023-10-14,2023-10-14,Nová Bystřice,South Bohemian,Czech Republic,Hradec Kralove Footbag Club,net,completed,,mirror
2023_footbagjam_helsinki,1700920831,2023,Finnish Footbag Open 2023,finnish_footbag_open_2023,2023-12-09,2023-12-09,Helsinki,Uusimaa,Finland,Suomen Footbag Liitto ry. (Finnish Footbag Association),net,completed,,mirror
2023_footbagjam_berlin,1694868513,2023,German Footbag Open 2023,german_footbag_open_2023,2023-11-11,2023-11-12,Berlin,,Germany,FC Footstar Berlin e.V.,mixed,completed,,mirror
2023_basque_bilbao,1690897570,2023,IV.Basque Tournament of Footbag Net (Doubles),iv_basque_tournament_of_footbag_net_doubles,2023-08-01,2023-08-01,Bilbao,Bizkaia,Spain,Bilbao Footbag Club,net,completed,,mirror
2023_refaski_aneb_jindra,1699709080,2023,Refaski Cup 2023 aneb JINDRA Kicks with us,refaski_cup_2023_aneb_jindra_kicks_with_us,2023-12-02,2023-12-02,Tábor,South Bohemian,Czech Republic,SK FOOTBAG TÁBOR,net,completed,,mirror
2023_basque_bilbao_2,1677285621,2023,V. Basque Tournament of Footbag Net (Individual),v_basque_tournament_of_footbag_net_individual,2023-02-25,2023-02-25,Bilbao,Bizkaia,Spain,Bilbao Footbag Club,net,completed,,mirror
2023_xxiii_polish_warsaw,1694170899,2023,XXIII Polish Footbag Championships - Warsaw 2023,xxiii_polish_footbag_championships_warsaw_2023,2023-10-28,2023-10-29,Warsaw,Masovian,Poland,WSF Warsaw Footbag Association,mixed,completed,,mirror
2024_bembel_a_with,1706536250,2024,14th Bembel Cup 2024 - a jam with friends,14th_bembel_cup_2024_a_jam_with_friends,2024-05-25,2024-05-26,Frankfurt,Hesse,Germany,SG Frankfurt Footbag e.V.,net,completed,,mirror
2024_1era_copa_altos,1713276656,2024,1era Copa Footbag Net - Altos Mirandinos,1era_copa_footbag_net_altos_mirandinos,2024-05-25,2024-05-26,Caracas,Miranda,Venezuela,San Antonio Footbag Club,net,completed,,mirror
2024_eurochamp_stara_zagora,1711182054,2024,24th IFPA European Footbag Championships,24th_ifpa_european_footbag_championships,2024-06-27,2024-06-30,Stara Zagora,,Bulgaria,Urban Komba,net,completed,,mirror
2024_polish_krakow,1727756195,2024,24th Polish Footbag Championships - Krakow 2024,24th_polish_footbag_championships_krakow_2024,2024-10-19,2024-10-20,Kraków,Lesser Poland,Poland,Maniac Footbag Team,freestyle,completed,,mirror
2024_eastregion,1721320739,2024,42nd Annual East Coast Footbag Championships,42nd_annual_east_coast_footbag_championships,2024-08-24,2024-08-25,Brooklyn,New York,United States,New York Footbag Association,mixed,completed,,mirror
2024_worlds_montreal,1706036811,2024,43rd Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS 2024,43rd_annual_ifpa_world_footbag_championships_2024,2024-07-29,2024-08-03,Montreal,Quebec,Canada,Aki Québec,worlds,completed,,mirror
2024_copa_bobston_de,1730420667,2024,5ta Copa Bobston de Footbag Net,5ta_copa_bobston_de_footbag_net,2024-11-30,2024-12-01,Medellín,Antioquia,Colombia,Footbag Medellin,net,completed,,mirror
2024_akisphere,1719166875,2024,Akisphere 2024,akisphere_2024,2024-07-12,2024-07-14,Montreal,Quebec,Canada,Aki Québec,net,completed,,mirror
2024_footbagjam_stara_zagora,1711181388,2024,Bulgarian Footbag Open 2024,bulgarian_footbag_open_2024,2024-05-10,2024-05-12,Stara Zagora,,Bulgaria,Urban Komba,net,completed,,mirror
2024_czech_champioships,1722339396,2024,Czech Footbag champioships 2024,czech_footbag_champioships_2024,2024-08-03,2024-08-03,Nová Bystřice,South Bohemian,Czech Republic,Hradec Králové Footbag Club,net,completed,,mirror
2024_santutxu,1728384115,2024,I. Santutxu Tournament of Footbag (Net),i_santutxu_tournament_of_footbag_net,2024-10-08,2024-10-08,Bilbao,Bizkaia,Spain,Bilbao Footbag Club,net,completed,,mirror
2024_memorial_jindra_smoly,1728058298,2024,Memorial Jindra Smoly - Refaski Cup 10,memorial_jindra_smoly_refaski_cup_10,2024-11-30,2024-11-30,Tábor,South Bohemian,Czech Republic,SK FOOTBAG TÁBOR,net,completed,,mirror
2024_de_france_de,1709496969,2024,Open de France de Footbag 2024,open_de_france_de_footbag_2024,2024-05-04,2024-05-05,Nantes,Loire-Atlantique,France,Carnabal Footbag,net,completed,,mirror
2024_rnh_contest,1721038326,2024,RNH Contest 2024,rnh_contest_2024,2024-09-28,2024-09-29,Paris,Île-de-France,France,Rien N'est Hacky - RNH Footbag,net,completed,,mirror
2024_segunda_copa_perpetual,1733755410,2024,Segunda 'Copa Perpetual Flame',segunda_copa_perpetual_flame,2024-12-15,2024-12-15,Caracas,Capital District,Venezuela,Footbag Net Caracas,net,completed,,mirror
2024_footbagjam_lausanne,1709070838,2024,Swiss Footbag Open 2024,swiss_footbag_open_2024,2024-10-26,2024-10-27,Lausanne,Vaud,Switzerland,Les Pieds à Gilles,net,completed,,mirror
2024_basque_bilbao_2,1721923932,2024,V.Basque Tournament of Footbag Net (Doubles),v_basque_tournament_of_footbag_net_doubles,2024-07-25,2024-07-25,Bilbao,Bizkaia,Spain,Bilbao Footbag Club,net,completed,,mirror
2024_basque_bilbao,1721817655,2024,VI. Basque Tournament of Footbag Net (Individual),vi_basque_tournament_of_footbag_net_individual,2024-01-11,2024-01-11,Bilbao,Bizkaia,Spain,Bilbao Footbag Club,net,completed,,mirror
2025_eurochamp_frankfurt,1740391168,2025,25th IFPA European Footbag Championships 2025,25th_ifpa_european_footbag_championships_2025,2025-06-06,2025-06-08,Frankfurt,Hesse,Germany,SG Frankfurt Footbag e.V.,freestyle,completed,,mirror
2025_polish_jaworzno,1751568193,2025,25th Polish Footbag Championships - Jaworzno 2025,25th_polish_footbag_championships_jaworzno_2025,2025-09-13,2025-09-14,Jaworzno,Silesian,Poland,Jaworzno Footbag Club,mixed,completed,,mirror
2025_eastregion,1750356087,2025,43rd Annual East Coast Footbag Championships,43rd_annual_east_coast_footbag_championships,2025-08-23,2025-08-24,Brooklyn,New York,United States,New York Footbag Association,mixed,completed,,mirror
2025_worlds_nantes,1741024635,2025,44th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS 2025,44th_annual_ifpa_world_footbag_championships_2025,2025-08-04,2025-08-09,Nantes,Pays de la Loire,France,Carnabal Footbag,worlds,completed,,mirror
2025_copa_bobston_de,1760495074,2025,6a Copa Bobston de Footbag,6a_copa_bobston_de_footbag,2025-11-29,2025-11-30,Medellín,Antioquia,Colombia,Footbag Medellin,net,completed,,mirror
2025_akisphere,1746737817,2025,Akisphere 2025,akisphere_2025,2025-07-04,2025-07-06,Montreal,Quebec,Canada,Aki Québec,net,completed,,mirror
2025_bulgarian,1756448770,2025,Bulgarian Footbag Championships 2025,bulgarian_footbag_championships_2025,2025-09-20,2025-09-21,Stara Zagora,,Bulgaria,Urban Komba,net,completed,,mirror
2025_footbagjam_stara_zagora,1739036206,2025,Bulgarian Footbag Open 2025,bulgarian_footbag_open_2025,2025-05-02,2025-05-04,Stara Zagora,,Bulgaria,Urban Komba,net,completed,,mirror
2025_czech_champioships,1745298933,2025,Czech Footbag champioships 2025,czech_footbag_champioships_2025,2025-05-03,2025-05-03,Nová Bystřice,South Bohemian,Czech Republic,Hradec Králové Footbag Club,net,completed,,mirror
2025_finnish_helsinki_3,1749326277,2025,Footbag Finnish Open,footbag_finnish_open,2025-11-29,2025-11-30,Helsinki,Uusimaa,Finland,Suomen Footbag Liitto ry. (Finnish Footbag Association),mixed,completed,,mirror
2025_finnish_helsinki_2,1736265216,2025,Footbag Finnish Open 2024,footbag_finnish_open_2024,2025-01-11,2025-01-11,Helsinki,Uusimaa,Finland,Suomen Footbag Liitto ry. (Finnish Footbag Association),net,completed,,mirror
2025_finnish_helsinki,1745686591,2025,Footbag Finnish Open 2024 - Singles Net,footbag_finnish_open_2024_singles_net,2025-04-26,2025-04-26,Helsinki,Uusimaa,Finland,Suomen Footbag Liitto ry. (Finnish Footbag Association),net,completed,,mirror
2025_bilbao_individual,1765581778,2025,II.Bilbao Tournament of Footbag (Individual),ii_bilbao_tournament_of_footbag_individual,2025-12-13,2025-12-13,Bilbao,Bizkaia,Spain,Bilbao Footbag Club,net,completed,,mirror
2025_memorial_jindry_smoly,1759558836,2025,Memorial Jindry Smoly-Refaski cup 11,memorial_jindry_smoly_refaski_cup_11,2025-11-29,2025-11-29,Tábor,South Bohemian,Czech Republic,SK FOOTBAG TÁBOR,net,completed,,mirror
2025_rnh_contest,1753997172,2025,RNH Contest 2025,rnh_contest_2025,2025-09-27,2025-09-28,Paris,Île-de-France,France,Rien N'est Hacky - RNH Footbag,net,completed,,mirror
2025_footbagjam_lausanne,1740419380,2025,Swiss Footbag Open 2025,swiss_footbag_open_2025,2025-10-25,2025-10-26,Lausanne,Vaud,Switzerland,Les Pieds à Gilles,net,completed,,mirror
2025_usopen_west_linn,1738446800,2025,US Open Footbag Championships,us_open_footbag_championships,2025-06-14,2025-06-15,West Linn,Oregon,United States,,mixed,completed,,mirror
2025_basque_bilbao_2,1752525121,2025,VI. Basque Tournament of Footbag Net (Doubles),vi_basque_tournament_of_footbag_net_doubles,2025-07-15,2025-07-15,Bilbao,Bizkaia,Spain,Bilbao Footbag Club,net,completed,,mirror
2025_basque_bilbao,1742511366,2025,VII.Basque Tournament of Footbag Net (Individual),vii_basque_tournament_of_footbag_net_individual,2025-04-01,2025-04-05,Bilbao,Bizkaia,Spain,Bilbao Footbag Club,net,completed,,mirror
2026_basque,1770923654,2026,VIII.Basque Tournament of Footbag Net (Individual),viii_basque_tournament_of_footbag_net_individual,2026-02-13,2026-02-13,Bilbao,Bizkaia,Spain,Bilbao Footbag Club,net,completed,,mirror
2002_montreal_hivernal,,2002,2002 Windchill (L'Hivernal),2002_windchill_lhivernal,2002-04-06,2002-04-07,Montreal,Quebec,Canada,Cégep du Vieux-Montréal,net,completed,Not published on Footbag.org; verified from email (Archambault/Cote 2002-05),verified_new
2002_montreal_international,,2002,2002 Montreal International Footbag Championships,2002_montreal_international_footbag_championships,2002-07-21,2002-07-21,Montreal,Quebec,Canada,,net,completed,Not published on Footbag.org; verified from Archambault email to announce@footbag.org 2002-07-22,verified_new
